run,bioproject,gbp,library_strategy,library_selection,model,sample_name,taxon_name,experiment_accession,experiment_title,library_name,library_source,library_layout,platform,submitter,study_accession,study_alias,study_centre_project_name,organisation,organisation_department,organisation_institution,organisation_street,organisation_city,organisation_country,organisation_contact_name,organisation_contact_email,sample_description,sample_alias,sample_accession,biosample,sample_title,chlorophyll_sensor,citation,ena_first_public,ena_last_update,event_date_time_end,external_id,insdc_center_alias,insdc_center_name,insdc_first_public,insdc_last_update,insdc_status,latitude_end,longitude_end,salinity_sensor,submitter_id,depth,environment_biome,environment_feature,environment_material,environmental_package,event_date_time_start,event_label,further_details,last_update_date,latitude_start,longitude_start,nitrate_sensor,oxygen_sensor,project_name,protocol_label,sample_collection_device,sample_name_1,sample_status,sampling_campaign,sampling_platform,sampling_station,size_fraction_lower_threshold,size_fraction_upper_threshold,temperature,study_title,design_description,study_abstract,study_links,number_of_runs_for_sample,spots,bases,run_size,published,read1_length_average,read1_length_stdev,read2_length_average,read2_length_stdev,marine_region,ena_first_public_1,ena_last_update_1,scientific_name,alias,ena_checklist,sra_accession
ERR599016,PRJEB1787,7.083,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000214,marine metagenome,ERX555923,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACGIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000214) was collected during the Tara Oceans expedition (2009-2013) at station TARA_052 (latitudeN=-16.9534, longitudeE=53.9601) on date/time=2010-05-17T11:42, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 73-77 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000215.",SAMEA2620570,ERS489585,SAMEA2620570,TARA_20100517T1142Z_052_EVENT_PUMP_P_D_(75 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000214,0.394226,tbd,2014-09-12,2015-11-04,2010-05-17T13:50,SAMEA2620570,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:31Z,public,-16.9675,53.9199,34.910755,TARA_B100000214,75,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-05-17T11:42,TARA_20100517T1142Z_052_EVENT_PUMP,tbd,2014-05-01Z,-16.9534,53.9601,0.244232,192.55925,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-1.6,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000214,This version can be used to provide data discovery services,TARA_20100515Z,SV Tara,TARA_052,0.22,1.6,24.89426,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,35295532,7082743086,4338152992,2014-09-13 07:26:32,100.39,4.49,100.28,5,(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029),"","","","","",""
ERR599017,PRJEB1787,12.619,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000482,marine metagenome,ERX555939,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AALIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000482) was collected during the Tara Oceans expedition (2009-2013) at station TARA_068 (latitudeN=-31.027, longitudeE=4.6802) on date/time=2010-09-14T13:30, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000483.",SAMEA2621037,ERS490296,SAMEA2621037,TARA_20100914T1330Z_068_EVENT_PUMP_P_D_(50 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000482,0.42458,tbd,2014-09-12,2015-11-04,2010-09-14T15:07,SAMEA2621037,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:48:47Z,public,-31.0136,4.6932,35.687803,TARA_B100000482,50,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-09-14T13:30,TARA_20100914T1330Z_068_EVENT_PUMP,tbd,2014-05-01Z,-31.027,4.6802,99999,231.683361,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000482,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_068,0.22,3,16.787411,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,66324517,12618786774,9336406290,2014-09-13 07:26:32,94.73,14.15,95.53,13.53,"","","","","","",""
ERR599018,PRJEB1787,4.815,WGS,RANDOM,Illumina HiSeq 2000,TARA_B000000441,marine metagenome,ERX555996,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AAEIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B000000441) was collected during the Tara Oceans expedition (2009-2013) at station TARA_065 (latitudeN=-35.2421, longitudeE=26.3048) on date/time=2010-07-12T11:03:22, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 30-30 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.",SAMEA2620890,ERS490085,SAMEA2620890,TARA_20100712T1106Z_065_Combined-EVENTS_CAST_MB_D_(30 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000441,0.272648,tbd,2014-09-12,2015-11-04,2010-07-12T12:12,SAMEA2620890,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:41Z,public,-35.2528,26.317,99999,TARA_B000000441,30,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-07-12T11:03:22,TARA_20100712T1106Z_065_Combined-EVENTS_CAST,tbd,2014-05-01Z,-35.2421,26.3048,99999,206.43725,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,TARA_B000000441,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_065,0.22,3,21.81495,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,24680500,4814880633,3110621104,2014-09-13 07:26:32,97.02,11.42,98.06,9.87,"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760), Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)","","","","","",""
ERR599019,PRJEB1787,6.548,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000242,marine metagenome,ERX556122,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACEIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000242) was collected during the Tara Oceans expedition (2009-2013) at station TARA_048 (latitudeN=-9.3921, longitudeE=66.4228) on date/time=2010-04-19T07:56, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000244.",SAMEA2620404,ERS489315,SAMEA2620404,TARA_20100419T0756Z_048_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000242,0,tbd,2014-09-12,2015-11-04,2010-04-19T10:59,SAMEA2620404,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:24Z,public,-9.4112,66.3281,34.1689,TARA_B100000242,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-04-19T07:56,TARA_20100419T0756Z_048_EVENT_PUMP,tbd,2014-05-01Z,-9.3921,66.4228,-2.201764,187.2575,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,PUMP (High Volume Peristaltic Pump),TARA_B100000242,This version can be used to provide data discovery services,TARA_20100410Z,SV Tara,TARA_048,0.22,1.6,29.818233,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,32667132,6547781496,4079693359,2014-09-13 07:26:33,100.22,4.78,100.22,5.12,"","","","","","",""
ERR599022,PRJEB1787,5.886,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000524,marine metagenome,ERX555968,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AATIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000524) was collected during the Tara Oceans expedition (2009-2013) at station TARA_078 (latitudeN=-30.1367, longitudeE=-43.2899) on date/time=2010-11-04T10:04, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000525.",SAMEA2621254,ERS490659,SAMEA2621254,TARA_20101104T1004Z_078_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000524,0.053173,tbd,2014-09-12,2015-11-04,2010-11-04T13:25,SAMEA2621254,GSC,Genoscope,2014-09-12T17:03:39Z,2015-11-04T11:49:46Z,public,-30.1885,-43.2831,36.32425,TARA_B100000524,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-11-04T10:04,TARA_20101104T1004Z_078_EVENT_PUMP,tbd,2014-05-01Z,-30.1367,-43.2899,-0.385346,221.47475,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100000524,This version can be used to provide data discovery services,TARA_20101031Z,SV Tara,TARA_078,0.22,3,19.854083,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,31241187,5885591407,3872654464,2014-09-13 07:26:32,88.67,24.56,99.72,6.69,"","","","","","",""
ERR599023,PRJEB1787,24.173,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000405,marine metagenome,ERX556119,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AABIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000405) was collected during the Tara Oceans expedition (2009-2013) at station TARA_064 (latitudeN=-29.5333, longitudeE=37.9117) on date/time=2010-07-08T06:21, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 63-67 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B000000507.",SAMEA2620828,ERS490002,SAMEA2620828,TARA_20100708T0621Z_064_EVENT_PUMP_P_D_(65 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000405,0.214573,tbd,2014-09-12,2015-11-04,2010-07-08T08:50,SAMEA2620828,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:40Z,public,-29.5123,37.8586,35.335545,TARA_B100000405,65,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-07-08T06:21,TARA_20100708T0621Z_064_EVENT_PUMP,tbd,2014-05-01Z,-29.5333,37.9117,-0.112031,207.446227,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000405,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_064,0.22,3,22.250309,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,125264316,24173377994,17590527839,2014-09-13 07:26:33,97.11,10.78,95.87,12.15,"","","","","","",""
ERR599024,PRJEB1787,33.58,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000886,marine metagenome,ERX555926,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AFFIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000886) was collected during the Tara Oceans expedition (2009-2013) at station TARA_099 (latitudeN=-21.146, longitudeE=-104.787) on date/time=2011-04-09T13:56, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000888.",SAMEA2622074,ERS491804,SAMEA2622074,TARA_20110409T1356Z_099_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000886,0.037733,tbd,2014-09-12,2015-11-04,2011-04-09T16:17,SAMEA2622074,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:49:19Z,public,-21.1556,-104.8217,36.129117,TARA_B100000886,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2011-04-09T13:56,TARA_20110409T1356Z_099_EVENT_PUMP,tbd,2014-05-01Z,-21.146,-104.787,-1.737405,203.995417,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100000886,This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_099,0.22,3,23.788833,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,169274791,33580197485,22017233945,2014-09-13 07:26:32,99.24,7.76,99.14,7.95,"","","","","","",""
ERR599025,PRJEB1787,7.936,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000405,marine metagenome,ERX556087,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AABIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000405) was collected during the Tara Oceans expedition (2009-2013) at station TARA_064 (latitudeN=-29.5333, longitudeE=37.9117) on date/time=2010-07-08T06:21, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 63-67 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B000000507.",SAMEA2620828,ERS490002,SAMEA2620828,TARA_20100708T0621Z_064_EVENT_PUMP_P_D_(65 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000405,0.214573,tbd,2014-09-12,2015-11-04,2010-07-08T08:50,SAMEA2620828,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:40Z,public,-29.5123,37.8586,35.335545,TARA_B100000405,65,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-07-08T06:21,TARA_20100708T0621Z_064_EVENT_PUMP,tbd,2014-05-01Z,-29.5333,37.9117,-0.112031,207.446227,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000405,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_064,0.22,3,22.250309,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,39513746,7936378424,5285305693,2014-09-13 07:26:33,99.34,16.14,101.51,14.45,"","","","","","",""
ERR599026,PRJEB1787,33.469,WGS,RANDOM,Illumina HiSeq 2000,TARA_B000000557,marine metagenome,ERX556068,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AEVIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B000000557) was collected during the Tara Oceans expedition (2009-2013) at station TARA_058 (latitudeN=-17.2855, longitudeE=42.2866) on date/time=2010-06-29T15:00, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 64-68 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.",SAMEA2620734,ERS489846,SAMEA2620734,TARA_20100629T1500Z_058_EVENT_PUMP_P_D_(66 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000557,0.032278,tbd,2014-09-12,2015-11-04,2010-06-29T17:00,SAMEA2620734,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:43Z,public,-17.5656,42.1988,99999,TARA_B000000557,66,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-06-29T15:00,TARA_20100629T1500Z_058_EVENT_PUMP,tbd,2014-05-01Z,-17.2855,42.2866,99999,190.9649,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B000000557,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_058,0.22,3,26.34018,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,168855931,33468984338,21924511712,2014-09-13 07:26:33,99.1,7.98,99.11,7.93,"(search radius=5 degrees) Marine Ecoregion:Fiji Islands (MRGID:21994), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)","","","","","",""
ERR599027,PRJEB1787,7.198,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000767,marine metagenome,ERX555998,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACMIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000767) was collected during the Tara Oceans expedition (2009-2013) at station TARA_082 (latitudeN=-47.2007, longitudeE=-57.9446) on date/time=2010-12-06T18:58, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000770.",SAMEA2621423,ERS490928,SAMEA2621423,TARA_20101206T1858Z_082_EVENT_PUMP_P_D_(40 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000767,1.01772,tbd,2014-09-12,2015-11-04,2010-12-06T22:11,SAMEA2621423,GSC,Genoscope,2014-09-12T17:03:39Z,2015-11-04T11:49:34Z,public,-47.1208,-57.8265,34.057594,TARA_B100000767,40,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-12-06T18:58,TARA_20101206T1858Z_082_EVENT_PUMP,tbd,2014-05-01Z,-47.2007,-57.9446,17.111823,306.211529,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000767,This version can be used to provide data discovery services,TARA_20101126Z,SV Tara,TARA_082,0.22,3,6.975635,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,35978284,7197642085,4466577761,2014-09-13 07:26:33,100.13,5.32,99.93,6.33,(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890),"","","","","",""
