sample	biosample	run	bioproject	gbp	library_strategy	library_selection	model	sample_name	taxon_name	experiment_accession	experiment_title	library_name	library_source	library_layout	platform	submitter	study_accession	study_alias	study_centre_project_name	organisation	organisation_department	organisation_institution	organisation_street	organisation_city	organisation_country	organisation_contact_name	organisation_contact_email	sample_description	sample_alias	sample_accession	sample_title	collection_date	depth	env_biome	env_feature	env_material	geo_loc_name	study_title	design_description	study_abstract	study_links	number_of_runs_for_sample	spots	bases	run_size	published	read1_length_average	read1_length_stdev	read2_length_average	read2_length_stdev	year	month	day	time	temperature_degC	salinity_pss	size_frac_low	size_frac_up	size_frac	samp_size	samp_vol_we_dna_ext	lat_lon	latitude	longitude	layer	local_time	environmental_package	project	season	sub_region_seavox	region_seavox	provcode_longhurst	provdescr_longhurst	environment	geometry
BGT_SAMN07136936_66_2010_10_27	SAMN07136936	SRR5788305	PRJNA385854	40.966	WGS	RANDOM	NextSeq 550	S0474	marine metagenome	SRX2974427	Marine metagenome, Atlantic Ocean, 40.06269 S 5.52721 E, 66.3m	S0474	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0474	SRS2329437		2010-10-27	66.3	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	136553716	40966114800	17703757752	2018-05-01 00:39:29	150.0	0.0	150.0	0.0	2010	10	27	19:24:00	11.6951	34.798599	0.22		0.22-NA	500.0	100.0	-40.06269 5.52721	-40.06269	5.52721	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SSTC	Westerlies - S. Subtropical Convergence Province	Westerlies	c(5.52721, -40.06269)
BGT_SAMN07136937_81_2010_10_27	SAMN07136937	SRR5788306	PRJNA385854	53.881	WGS	RANDOM	NextSeq 550	S0475	marine metagenome	SRX2974426	Marine metagenome, Atlantic Ocean, 40.06269 S 5.52721 E, 81.4m	S0475	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0475	SRS2329434		2010-10-27	81.4	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	179603272	53880981600	23160227945	2018-05-01 00:39:29	150.0	0.0	150.0	0.0	2010	10	27	19:24:00	11.6955	34.798698	0.22		0.22-NA	500.0	100.0	-40.06269 5.52721	-40.06269	5.52721	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SSTC	Westerlies - S. Subtropical Convergence Province	Westerlies	c(5.52721, -40.06269)
BGT_SAMN07136939_6_2010_10_29	SAMN07136939	SRR5788308	PRJNA385854	4.532	WGS	RANDOM	NextSeq 550	S0477	marine metagenome	SRX2974424	Marine metagenome, Atlantic Ocean, 40.01935 S 0.88755 E, 6m	S0477	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0477	SRS2329433		2010-10-29	6.0	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	15108191	4532457300	1980123437	2018-05-01 00:39:29	150.0	0.0	150.0	0.0	2010	10	29	18:23:00	10.7282	34.5396	0.22		0.22-NA	500.0	100.0	-40.01935 0.88755	-40.01935	0.88755	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SSTC	Westerlies - S. Subtropical Convergence Province	Westerlies	c(0.88755, -40.01935)
BGT_SAMN07136940_21_2010_10_29	SAMN07136940	SRR5788309	PRJNA385854	7.198	WGS	RANDOM	NextSeq 550	S0478	marine metagenome	SRX2974423	Marine metagenome, Atlantic Ocean, 40.01935 S 0.88755 E, 21.4m	S0478	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0478	SRS2329431		2010-10-29	21.4	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	23994618	7198385400	3050457857	2018-05-01 00:39:29	150.0	0.0	150.0	0.0	2010	10	29	18:23:00	10.5504	34.5382	0.22		0.22-NA	500.0	100.0	-40.01935 0.88755	-40.01935	0.88755	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SSTC	Westerlies - S. Subtropical Convergence Province	Westerlies	c(0.88755, -40.01935)
BGT_SAMN07136943_76_2010_10_29	SAMN07136943	SRR5788206	PRJNA385854	5.274	WGS	RANDOM	NextSeq 550	S0481	marine metagenome	SRX2974526	Marine metagenome, Atlantic Ocean, 40.01935 S 0.88755 E, 76.2m	S0481	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0481	SRS2329535		2010-10-29	76.2	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	17579682	5273904600	2383692398	2018-05-01 00:39:32	150.0	0.0	150.0	0.0	2010	10	29	18:23:00	10.1859	34.548801	0.22		0.22-NA	500.0	100.0	-40.01935 0.88755	-40.01935	0.88755	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SSTC	Westerlies - S. Subtropical Convergence Province	Westerlies	c(0.88755, -40.01935)
BGT_SAMN07136945_6_2010_11_10	SAMN07136945	SRR5788208	PRJNA385854	8.214	WGS	RANDOM	NextSeq 550	S0483	marine metagenome	SRX2974524	Marine metagenome, Atlantic Ocean, 34.89531 S 16.07692 E, 6m	S0483	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0483	SRS2329534		2010-11-10	6.0	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	27379204	8213761200	3436225705	2018-05-01 00:39:32	150.0	0.0	150.0	0.0	2010	11	10	12:29:00	18.187201	35.554401	0.22		0.22-NA	500.0	100.0	-34.89531 16.07692	-34.89531	16.07692	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	EAFR	Coastal - E. Africa Coastal Province	Coastal	c(16.07692, -34.89531)
BGT_SAMN07136946_21_2010_11_10	SAMN07136946	SRR5788207	PRJNA385854	7.921	WGS	RANDOM	NextSeq 550	S0484	marine metagenome	SRX2974525	Marine metagenome, Atlantic Ocean, 34.89531 S 16.07692 E, 21.2m	S0484	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0484	SRS2329533		2010-11-10	21.2	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	26404478	7921343400	3320298365	2018-05-01 00:39:32	150.0	0.0	150.0	0.0	2010	11	10	12:29:00	18.0574	35.553699	0.22		0.22-NA	500.0	100.0	-34.89531 16.07692	-34.89531	16.07692	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	EAFR	Coastal - E. Africa Coastal Province	Coastal	c(16.07692, -34.89531)
BGT_SAMN07136947_41_2010_11_10	SAMN07136947	SRR5788210	PRJNA385854	7.322	WGS	RANDOM	NextSeq 550	S0485	marine metagenome	SRX2974522	Marine metagenome, Atlantic Ocean, 34.89531 S 16.07692 E, 41.3m	S0485	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0485	SRS2329530		2010-11-10	41.3	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	24405956	7321786800	3051692780	2018-05-01 00:39:32	150.0	0.0	150.0	0.0	2010	11	10	12:29:00	18.041901	35.5532	0.22		0.22-NA	500.0	100.0	-34.89531 16.07692	-34.89531	16.07692	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	EAFR	Coastal - E. Africa Coastal Province	Coastal	c(16.07692, -34.89531)
BGT_SAMN07136948_60_2010_11_10	SAMN07136948	SRR5788209	PRJNA385854	9.223	WGS	RANDOM	NextSeq 550	S0486	marine metagenome	SRX2974523	Marine metagenome, Atlantic Ocean, 34.89531 S 16.07692 E, 60.9m	S0486	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0486	SRS2329532		2010-11-10	60.9	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	30741762	9222528600	3851731948	2018-05-01 00:39:32	150.0	0.0	150.0	0.0	2010	11	10	12:29:00	18.004499	35.550201	0.22		0.22-NA	500.0	100.0	-34.89531 16.07692	-34.89531	16.07692	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	EAFR	Coastal - E. Africa Coastal Province	Coastal	c(16.07692, -34.89531)
BGT_SAMN07136949_71_2010_11_10	SAMN07136949	SRR5788212	PRJNA385854	8.374	WGS	RANDOM	NextSeq 550	S0487	marine metagenome	SRX2974520	Marine metagenome, Atlantic Ocean, 34.89531 S 16.07692 E, 71.6m	S0487	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0487	SRS2329528		2010-11-10	71.6	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	27914646	8374393800	3472389638	2018-05-01 00:39:32	150.0	0.0	150.0	0.0	2010	11	10	12:29:00	17.9923	35.5494	0.22		0.22-NA	500.0	100.0	-34.89531 16.07692	-34.89531	16.07692	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	EAFR	Coastal - E. Africa Coastal Province	Coastal	c(16.07692, -34.89531)
BGT_SAMN07136954_61_2010_11_12	SAMN07136954	SRR5788076	PRJNA385854	9.078	WGS	RANDOM	NextSeq 550	S0492	marine metagenome	SRX2974656	Marine metagenome, Atlantic Ocean, 36.4495 S 13.21958 E, 61.5m	S0492	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0492	SRS2329663		2010-11-12	61.5	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	30260345	9078103500	3758645383	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	12	07:08:00	14.7296	35.298698	0.22		0.22-NA	500.0	100.0	-36.4495 13.21958	-36.4495	13.21958	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(13.21958, -36.4495)
BGT_SAMN07136955_80_2010_11_12	SAMN07136955	SRR5788073	PRJNA385854	7.991	WGS	RANDOM	NextSeq 550	S0493	marine metagenome	SRX2974659	Marine metagenome, Atlantic Ocean, 36.4495 S 13.21958 E, 80.9m	S0493	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0493	SRS2329667		2010-11-12	80.9	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	26635656	7990696800	3315411781	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	12	07:08:00	14.5617	35.339901	0.22		0.22-NA	500.0	100.0	-36.4495 13.21958	-36.4495	13.21958	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(13.21958, -36.4495)
BGT_SAMN07136956_100_2010_11_12	SAMN07136956	SRR5788074	PRJNA385854	6.958	WGS	RANDOM	NextSeq 550	S0494	marine metagenome	SRX2974658	Marine metagenome, Atlantic Ocean, 36.4495 S 13.21958 E, 100.9m	S0494	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0494	SRS2329666		2010-11-12	100.9	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	23191986	6957595800	2884420978	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	12	07:08:00	14.204	35.2654	0.22		0.22-NA	500.0	100.0	-36.4495 13.21958	-36.4495	13.21958	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(13.21958, -36.4495)
BGT_SAMN07136957_6_2010_11_15	SAMN07136957	SRR5788079	PRJNA385854	8.234	WGS	RANDOM	NextSeq 550	S0495	marine metagenome	SRX2974653	Marine metagenome, Atlantic Ocean, 39.25553 S 7.72506 E, 6.1m	S0495	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0495	SRS2329660		2010-11-15	6.1	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	27445687	8233706100	3373757611	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	15	02:37:00	13.8329	35.176201	0.22		0.22-NA	500.0	100.0	-39.25553 7.72506	-39.25553	7.72506	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(7.72506, -39.25553)
BGT_SAMN07136958_21_2010_11_15	SAMN07136958	SRR5788080	PRJNA385854	8.19	WGS	RANDOM	NextSeq 550	S0496	marine metagenome	SRX2974652	Marine metagenome, Atlantic Ocean, 39.25553 S 7.72506 E, 21.4m	S0496	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0496	SRS2329659		2010-11-15	21.4	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	27301346	8190403800	3428442989	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	15	02:37:00	13.6783	35.1731	0.22		0.22-NA	500.0	100.0	-39.25553 7.72506	-39.25553	7.72506	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(7.72506, -39.25553)
BGT_SAMN07136959_51_2010_11_15	SAMN07136959	SRR5788077	PRJNA385854	5.5	WGS	RANDOM	NextSeq 550	S0497	marine metagenome	SRX2974655	Marine metagenome, Atlantic Ocean, 39.25553 S 7.72506 E, 51.2m	S0497	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0497	SRS2329664		2010-11-15	51.2	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	18333948	5500184400	2332856865	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	15	02:37:00	13.5777	35.168201	0.22		0.22-NA	500.0	100.0	-39.25553 7.72506	-39.25553	7.72506	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(7.72506, -39.25553)
BGT_SAMN07136960_71_2010_11_15	SAMN07136960	SRR5788078	PRJNA385854	7.501	WGS	RANDOM	NextSeq 550	S0498	marine metagenome	SRX2974654	Marine metagenome, Atlantic Ocean, 39.25553 S 7.72506 E, 71.3m	S0498	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0498	SRS2329662		2010-11-15	71.3	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	25004485	7501345500	3252959552	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	15	02:37:00	13.5646	35.167198	0.22		0.22-NA	500.0	100.0	-39.25553 7.72506	-39.25553	7.72506	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(7.72506, -39.25553)
BGT_SAMN07136961_91_2010_11_15	SAMN07136961	SRR5788071	PRJNA385854	97.143	WGS	RANDOM	NextSeq 550	S0499	marine metagenome	SRX2974661	Marine metagenome, Atlantic Ocean, 39.25553 S 7.72506 E, 91.5m	S0499	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP110813	PRJNA385854	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0499	SRS2329668		2010-11-15	91.5	ocean_biome	ocean	water	Atlantic Ocean	Marine metagenomes from the bioGEOTRACES project	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep	Marine metagenomes from the bioGEOTRACES project Metagenome	"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]"	1	323810664	97143199200	40041671225	2018-05-01 00:39:35	150.0	0.0	150.0	0.0	2010	11	15	02:37:00	13.5583	35.1661	0.22		0.22-NA	500.0	100.0	-39.25553 7.72506	-39.25553	7.72506	surface water		water	BGT	Fall	SOUTHEAST ATLANTIC OCEAN (20W)	ATLANTIC OCEAN	SATL	Trades - South Atlantic Gyral Province (SATG)	Trades	c(7.72506, -39.25553)
HOT1_SAMN07137001_25_2004_04_20	SAMN07137001	SRR5720302	PRJNA385855	12.452	WGS	RANDOM	NextSeq 550	S0504	marine metagenome	SRX2937252	Metagenome from Station ALOHA, HOT158, 25m	S0504	METAGENOMIC	PAIRED	ILLUMINA	Civil and Environmental Engineering, MIT	SRP109831	PRJNA385855	marine metagenome	MIT	Civil and Environmental Engineering	MIT	15 Vassar St., 48-424	Cambridge	USA	Steven Biller	sbiller@gmail.com		S0504	SRS2299040			25.0	ocean biome	ocean	water	Pacific Ocean: North Pacific Subtropical Gyre, Station ALOHA	Temporal sampling of marine metagenomes from Station ALOHA and BATS	Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep		"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/sra.cgi?study=SRP109831""}]"	1	41507610	12452283000	5219776777	2018-05-01 00:39:24	150.0	0.0	150.0	0.0	2004	4	20	21:59:48	23.7724	35.0282	0.22		0.22-NA	500.0	100.0	22.75 -158	22.75	-158.0	surface water	11:59:48	water	HOT1		NORTHEAST PACIFIC OCEAN (180W)	PACIFIC OCEAN	NPTG	Trades - N. Pacific Tropical Gyre Province	Trades	c(-158, 22.75)
